ecg1,ecg2,ecg3,ecg4,ecg5,tstamp
0.0063727,0.0005625,-0.00079037,-0.00057607,-0.0024857,25:10.4
0.0060417,0.00056032,-0.00073645,-0.00047506,-0.0023755,25:10.4
0.0057115,0.0005532,-0.0006595,-0.00034836,-0.0022568,25:10.4
0.0054651,0.00053854,-0.00062385,-0.00027946,-0.0022067,25:10.4
0.0054035,0.00051436,-0.00061935,-0.00027201,-0.0022277,25:10.4
0.0055087,0.00050425,-0.00062991,-0.00029572,-0.0022657,25:10.4
0.0056904,0.00050377,-0.00066885,-0.00036159,-0.0023329,25:10.4
0.0059042,0.00049821,-0.0006938,-0.00043521,-0.0024077,25:10.4
0.005999,0.00049328,-0.00069121,-0.00045548,-0.0024241,25:10.4
0.0058864,0.00048501,-0.000647,-0.00040617,-0.0023973,25:10.4
0.0056526,0.00048705,-0.0005901,-0.00032935,-0.0023223,25:10.4
0.0053335,0.0004887,-0.00054789,-0.00022679,-0.0021982,25:10.4
0.004973,0.00047403,-0.00045192,-0.00010068,-0.0021009,25:10.4
0.0047592,0.00047313,-0.00045294,-2.66E-05,-0.0020532,25:10.4
0.0047696,0.00048592,-0.00060657,-1.90E-05,-0.0020433,25:10.4
0.0048697,0.00049322,-0.00064016,-4.71E-05,-0.0020866,25:10.4
0.0050582,0.00049329,-0.00059556,-0.00011057,-0.0021665,25:10.4
0.0053129,0.00049069,-0.00059369,-0.00017254,-0.00222,25:10.4
0.0054096,0.00049573,-0.00052766,-0.00018695,-0.0022383,25:10.4
0.0053263,0.00050153,-0.00042676,-0.00015748,-0.0022205,25:10.4
0.0050974,0.00050183,-0.00031588,-8.42E-05,-0.0021381,25:10.4
0.0047365,0.00049875,-0.00018247,4.32E-05,-0.0020316,25:10.4
0.0044473,0.00050864,-5.65E-05,0.000156,-0.0019257,25:10.4
0.004281,0.00052791,6.73E-05,0.00021337,-0.001869,25:10.4
0.0042339,0.00052634,0.00015221,0.00023844,-0.0018647,25:10.4
0.0043508,0.0005234,0.00020686,0.00019068,-0.001904,25:10.4
0.0045684,0.00052285,0.00024352,0.00012261,-0.0019899,25:10.4
0.0047774,0.00053085,0.00029454,7.28E-05,-0.0020069,25:10.4
0.0048221,0.00054077,0.0003894,3.67E-05,-0.0020643,25:10.4
0.0047746,0.00053334,0.00047111,8.59E-05,-0.0020367,25:10.4
0.0045664,0.00054384,0.00061297,0.00014791,-0.0019236,25:10.4
0.0041835,0.0005373,0.00076018,0.00027975,-0.00189,25:10.4
0.0039161,0.00055537,0.00090236,0.00040248,-0.0016636,25:10.4
0.0036438,0.00054902,0.001044,0.0004302,-0.0016923,25:10.4
0.0036208,0.00051839,0.0010625,0.0004967,-0.0016593,25:10.4
0.003753,0.00057303,0.001185,0.00039722,-0.0016216,25:10.4
0.0038727,0.00052214,0.001182,0.00038938,-0.0018941,25:10.4
0.0042132,0.00055855,0.0012053,0.0003185,-0.0016309,25:10.4
0.0040891,0.00055663,0.0013744,0.00023293,-0.0019931,25:10.4
0.0041123,0.00049808,0.0013023,0.00045921,-0.0017249,25:10.4
0.0038412,0.00062152,0.0016009,0.00029944,-0.0015459,25:10.4
0.0032843,0.00042744,0.0015618,0.00066288,-0.002024,25:10.4
0.0033355,0.00056213,0.0017287,0.00074905,-0.00093202,25:10.4
0.0025081,0.0004596,0.0020535,0.00068945,-0.0021473,25:10.5
0.0030355,0.00028579,0.0016305,0.0012392,-0.0012418,25:10.5
0.0028749,0.00060513,0.0023479,0.00047564,-0.0013499,25:10.5
0.0026405,7.20E-06,0.0017155,0.0012447,-0.0028633,25:10.5
0.0040488,0.00057872,0.0019996,0.00077895,6.36E-05,25:10.5
0.0022051,0.00023669,0.0024992,0.00052752,-0.0039879,25:10.5
0.0041778,0.00012354,0.0011633,0.0018898,-0.00025405,25:10.5
0.0027115,0.0011674,0.0034019,-0.00032736,-0.0014787,25:10.5
0.0017448,-0.00049828,0.001169,0.0025794,-0.0043445,25:10.5
0.0046853,0.0016959,0.0026485,0.00061595,0.0042719,25:10.5
-0.0012672,0.00027537,0.0033397,0.00074086,-0.0082914,25:10.5
0.005638,0.00051518,-0.00032824,0.0040012,0.0050566,25:10.5
0.00040384,0.0031261,0.0061949,-0.0029601,-0.0021535,25:10.5
0.00088841,-0.0017054,-0.0016692,0.0058782,-0.0077656,25:10.5
0.0092629,0.0053208,0.0043186,-0.0024889,0.015698,25:10.5
-0.0077675,-0.00053448,0.0043403,-0.00026707,-0.023857,25:10.5
0.015134,0.0015794,-0.0049424,0.0071614,0.021208,25:10.5
-0.0054708,0.0071826,0.01457,-0.012817,-0.0074108,25:10.5
0.00011781,-0.0074896,-0.01075,0.01635,-0.023728,25:10.5
0.021428,0.0143,0.010648,-0.012584,0.067315,25:10.5
-0.035582,-0.0079143,0.0088568,4.69E-05,-0.11798,25:10.5
0.053624,0.0021846,-0.026051,0.02292,0.16285,25:10.5
-0.050798,0.0218,0.022692,-0.05177,0.6589,25:10.5
-0.12487,-0.036941,-0.077943,0.10022,0.19155,25:10.5
0.1377,0.054014,0.10316,-0.040871,-0.36181,25:10.5
0.057186,-0.07571,0.43899,-0.38342,-0.33053,25:10.5
0.065343,-0.32056,0.13517,-0.091948,-0.088141,25:10.5
0.0064765,-0.074947,-0.07883,0.080403,0.053857,25:10.5
-0.39452,0.06258,0.043588,-0.049796,-0.018529,25:10.5
-0.13233,-0.03676,-0.012922,0.021626,-0.0055815,25:10.5
0.10179,0.016103,-0.0024556,0.0023093,0.015206,25:10.5
-0.059896,0.0015314,0.015525,-0.012149,-0.016582,25:10.5
0.022931,-0.0093232,-0.013185,0.01714,0.010265,25:10.5
0.006384,0.012331,0.012494,-0.011416,-0.0045118,25:10.5
-0.01846,-0.0087545,-0.0032002,0.0073237,-0.0024648,25:10.5
0.02284,0.0054859,0.0010584,0.00073871,0.0040987,25:10.5
-0.014749,0.00041467,0.0052193,-0.0023261,-0.0058433,25:10.5
0.0080659,-0.001808,-0.003018,0.006043,0.00321,25:10.5
0.0011151,0.0043374,0.0051561,-0.002751,-0.0021591,25:10.5
-0.0050696,-0.0023366,-0.00044526,0.0038619,-0.00049846,25:10.5
0.0066689,0.0025686,0.0016896,0.00096363,0.0010011,25:10.5
-0.0053524,0.00031796,0.0022931,0.00073474,-0.0018862,25:10.5
0.0029288,0.00015663,-7.87E-05,0.0029005,0.0010013,25:10.5
-0.0001483,0.0017857,0.0023926,0.00010354,-0.001075,25:10.5
-0.00092189,-0.00025062,0.00033128,0.0023009,-0.0002742,25:10.5
0.0023274,0.0014442,0.0012119,0.001072,-8.04E-05,25:10.5
-0.0015371,0.0005188,0.0011199,0.0013234,-0.00080122,25:10.5
0.0010492,0.00067058,0.00050335,0.0019315,0.00019563,25:10.5
-0.00070012,0.0010538,0.0012258,0.0012355,-0.00038329,25:10.5
-0.00086845,0.0004543,0.00049298,0.0020656,7.88E-05,25:10.5
-0.00023595,0.00099789,0.00079205,0.0016361,8.24E-05,25:10.6
-0.001341,0.00064992,0.00057543,0.0017608,-0.00012679,25:10.6
-0.00018899,0.00076236,0.00025644,0.0018021,0.00010554,25:10.6
-0.00047468,0.00082707,0.00025814,0.0014819,-0.000225,25:10.6
-7.39E-05,0.00066103,-0.00020923,0.0016194,-0.00019169,25:10.6
0.00019039,0.00083383,-0.00025271,0.0014326,-0.00023235,25:10.6
-0.00025113,0.00071051,-0.00038739,0.0015532,-0.00020969,25:10.6
-0.00021054,0.00078447,-0.00049157,0.0016439,-3.37E-05,25:10.6
-0.00076111,0.00079537,-0.00048505,0.0017074,3.38E-05,25:10.6
-0.00099215,0.00074603,-0.00059691,0.0018679,0.00018245,25:10.6
-0.0011003,0.00080786,-0.00064182,0.0018346,0.00019459,25:10.6
-0.0011469,0.00076349,-0.0007521,0.0018701,0.00019826,25:10.6
-0.00092702,0.00077917,-0.00084927,0.0018058,0.00016508,25:10.6
-0.00074533,0.0007778,-0.00096208,0.0016843,3.46E-05,25:10.6
-0.00041519,0.00077095,-0.0010822,0.0016318,-2.25E-05,25:10.6
-0.00030623,0.0007904,-0.0011374,0.0015743,-5.77E-05,25:10.6
-0.0003483,0.00077599,-0.0012007,0.0015771,-6.20E-05,25:10.6
-0.00041149,0.00079248,-0.0012176,0.0016083,-1.47E-05,25:10.6
-0.00064821,0.00079718,-0.0012018,0.0016698,6.05E-05,25:10.6
-0.00075818,0.00078688,-0.0012013,0.0017114,0.00010193,25:10.6
-0.00069688,0.00078839,-0.0012294,0.0016908,7.94E-05,25:10.6
-0.00056833,0.00078743,-0.0012846,0.0016322,2.31E-05,25:10.6
-0.00026728,0.00079885,-0.001346,0.0015163,-9.96E-05,25:10.6
0.00014875,0.00080014,-0.0014153,0.0013995,-0.00023347,25:10.6
0.00048957,0.00078574,-0.0014652,0.001298,-0.00033558,25:10.6
0.00070757,0.00078356,-0.0014938,0.0012104,-0.00042858,25:10.6
0.00080685,0.00078168,-0.0015034,0.0011771,-0.00046128,25:10.6
0.00076583,0.00077717,-0.001485,0.0011902,-0.00044637,25:10.6
0.00067037,0.00077328,-0.0014614,0.001222,-0.00043,25:10.6
0.00063365,0.00075691,-0.0014443,0.0012271,-0.00042051,25:10.6
0.00071508,0.00074492,-0.0014509,0.0011894,-0.0004733,25:10.6
0.00095077,0.0007241,-0.0014944,0.0011099,-0.00057921,25:10.6
0.0013167,0.00069501,-0.0015547,0.00098566,-0.0006871,25:10.6
0.0017639,0.00069711,-0.0016255,0.00083159,-0.00084067,25:10.6
0.002165,0.00070074,-0.0017002,0.00068862,-0.00099346,25:10.6
0.0023697,0.00070478,-0.0017421,0.00062454,-0.001042,25:10.6
0.0024073,0.00070392,-0.001758,0.00061508,-0.0010558,25:10.6
0.0023259,0.00066121,-0.0017732,0.00063525,-0.0010565,25:10.6
0.0021456,0.00064878,-0.0017733,0.00070309,-0.00097508,25:10.6
0.0019814,0.00066175,-0.0017823,0.00074286,-0.00090838,25:10.6
0.0019646,0.00062605,-0.0018302,0.00073181,-0.00092913,25:10.6
0.0020995,0.00059634,-0.00192,0.00070118,-0.00096838,25:10.6
0.0022892,0.0005876,-0.0020819,0.00061821,-0.0010389,25:10.6
0.0025871,0.00056844,-0.0022968,0.00049818,-0.0011554,25:10.6
0.002904,0.0005633,-0.0024884,0.00041574,-0.0012298,25:10.6
0.0029951,0.00055286,-0.0026382,0.00039274,-0.0012451,25:10.6
0.0029602,0.00052612,-0.0027854,0.00039365,-0.001237,25:10.6
0.0028218,0.00050906,-0.0028823,0.00043128,-0.0011834,25:10.6
0.0025214,0.00048581,-0.0029492,0.00051342,-0.0010931,25:10.6
0.0023172,0.00046262,-0.003129,0.00056755,-0.0010228,25:10.6
0.0022723,0.00045719,-0.0032939,0.00057909,-0.00099301,25:10.7
0.0022794,0.00045,-0.0034701,0.00055695,-0.00099375,25:10.7
0.0024153,0.00043939,-0.0038255,0.0004815,-0.0010385,25:10.7
0.0026397,0.00043968,-0.003968,0.00040732,-0.0011088,25:10.7
0.0027719,0.00045114,-0.0038772,0.00036173,-0.0011338,25:10.7
0.0027692,0.0004566,-0.0038805,0.00033523,-0.0011212,25:10.7
0.0026524,0.00046022,-0.0037744,0.00037051,-0.0010791,25:10.7
0.0023839,0.00047034,-0.0037109,0.00045323,-0.00098366,25:10.7
0.0020613,0.00047827,-0.0037951,0.00055728,-0.00086161,25:10.7
0.0018341,0.0005036,-0.0037008,0.00065385,-0.00074383,25:10.7
0.0016548,0.00052783,-0.0036228,0.00066887,-0.00070188,25:10.7
0.0016084,0.00053368,-0.003585,0.00066751,-0.00069218,25:10.7
0.0017148,0.00054202,-0.0034993,0.00065593,-0.00069152,25:10.7
0.001822,0.00054736,-0.003456,0.00059077,-0.00074561,25:10.7
0.0019136,0.0005622,-0.0033076,0.00058016,-0.00074027,25:10.7
0.0017893,0.00058685,-0.0032105,0.00059482,-0.00070688,25:10.7
0.0016004,0.00062417,-0.0030242,0.00067458,-0.00058858,25:10.7
0.0012636,0.00063588,-0.0027822,0.00080387,-0.00043618,25:10.7
0.00069331,0.00063211,-0.0026512,0.00091195,-0.00033118,25:10.7
0.00049509,0.00069882,-0.0022061,0.0011267,-4.39E-05,25:10.7
-6.94E-05,0.00066018,-0.002335,0.0010566,-0.00016044,25:10.7
0.00014005,0.00047479,-0.0035223,0.00057645,-0.00083684,25:10.7
0.0022205,0.00041133,-0.0042752,0.00033714,-0.0011046,25:10.7
0.0028096,0.00045507,-0.0041071,0.00039091,-0.00099729,25:10.7
0.0025841,0.00044405,-0.0041611,0.00028556,-0.0011083,25:10.7
0.0029662,0.00044513,-0.0042402,0.00023002,-0.0011244,25:10.7
0.0023655,0.00048476,-0.0038132,0.00039289,-0.00092315,25:10.7
0.0027028,0.00043156,-0.0042889,0.00026181,-0.0010972,25:10.7
0.0016534,0.00052315,-0.0036855,0.00063814,-0.00062757,25:10.7
-0.002186,0.00083612,-0.00082409,0.0018484,0.00084527,25:10.7
-0.0033154,0.00092759,9.11E-05,0.0022372,0.0013178,25:10.7
-0.0028851,0.0008965,-0.00029755,0.0020875,0.0011432,25:10.7
-0.003312,0.00094557,0.00014138,0.0022121,0.0013123,25:10.7
-0.0030796,0.00093481,9.87E-05,0.0021356,0.0012442,25:10.7
-0.0030436,0.00093828,0.00013993,0.0021098,0.0012262,25:10.7
-0.0031791,0.00095534,0.00032488,0.0021553,0.0012953,25:10.7
-0.0031818,0.00094724,0.00028944,0.0021473,0.0013017,25:10.7
-0.0034921,0.00095788,0.00042903,0.0022398,0.0014215,25:10.7
-0.0036509,0.00096008,0.00042423,0.0022794,0.0014769,25:10.7
-0.0037601,0.00095396,0.00041087,0.0023102,0.0015111,25:10.7
-0.0037773,0.0009451,0.00037013,0.0022941,0.0015037,25:10.7
-0.0035624,0.00093418,0.00020613,0.0021838,0.0014047,25:10.7
-0.0032778,0.00090585,6.77E-05,0.0020893,0.0013064,25:10.7
-0.0028944,0.00088343,-0.00015897,0.001955,0.0011745,25:10.7
-0.0025572,0.00088305,-0.00039875,0.0018125,0.0010445,25:10.7
-0.002382,0.00085699,-0.000632,0.0017296,0.0009696,25:10.7
-0.002317,0.00083992,-0.00086254,0.0016829,0.00094873,25:10.7
-0.0023244,0.00084473,-0.0011354,0.0016708,0.00094839,25:10.7
-0.0024107,0.00082684,-0.0014726,0.00169,0.0009535,25:10.7
-0.0024678,0.0008092,-0.0016669,0.0016923,0.00096652,25:10.7
-0.0023377,0.00080131,-0.0018853,0.001629,0.00092661,25:10.8
-0.0021134,0.00079221,-0.0022023,0.0015342,0.00084807,25:10.8
-0.0018107,0.00078536,-0.0024417,0.0014089,0.00074483,25:10.8
-0.0014068,0.00077509,-0.0026954,0.0012588,0.00059845,25:10.8
-0.001134,0.00077088,-0.0029398,0.0011601,0.00049308,25:10.8
-0.0010305,0.00076982,-0.003192,0.0010997,0.00044731,25:10.8
-0.00099369,0.00077251,-0.0034438,0.0010706,0.00044227,25:10.8
-0.0010954,0.00078579,-0.003591,0.0011002,0.00049197,25:10.8
-0.0013079,0.00078372,-0.0037374,0.0011507,0.00054128,25:10.8
-0.0014824,0.00078756,-0.0037828,0.0011942,0.0005849,25:10.8
-0.0016055,0.00081439,-0.0036949,0.0012273,0.00063569,25:10.8
-0.0017269,0.00082235,-0.003653,0.0012568,0.00065919,25:10.8
-0.001744,0.0008208,-0.0036299,0.0012565,0.00065471,25:10.8
-0.0015993,0.00083349,-0.0036023,0.0011976,0.00061076,25:10.8
-0.001449,0.00085066,-0.0035425,0.0011348,0.00055769,25:10.8
-0.0013914,0.00086366,-0.0034092,0.0011157,0.00054829,25:10.8
-0.0014291,0.00087132,-0.0032596,0.0011375,0.00056912,25:10.8
-0.0015659,0.00087534,-0.0030945,0.001179,0.00061362,25:10.8
-0.0017314,0.00087068,-0.0028903,0.0012256,0.00066836,25:10.8
-0.001834,0.00087409,-0.0026993,0.0012639,0.00070687,25:10.8
-0.0018312,0.00088367,-0.0025591,0.001252,0.00069,25:10.8
-0.0016959,0.0008727,-0.0024435,0.001193,0.00061884,25:10.8
-0.0014546,0.00086655,-0.0023423,0.00112,0.00056287,25:10.8
-0.0011762,0.0008772,-0.0022339,0.0010341,0.00048855,25:10.8
-0.00094297,0.00088014,-0.0021107,0.00095934,0.00039609,25:10.8
-0.00087257,0.00088326,-0.0019919,0.00093184,0.00037332,25:10.8
-0.00094197,0.00089122,-0.0018653,0.00095016,0.00038663,25:10.8
-0.001046,0.00089138,-0.0017435,0.00099565,0.00042081,25:10.8
-0.00121,0.00089456,-0.0016259,0.0010592,0.00049271,25:10.8
-0.0013546,0.00091579,-0.0015269,0.0011008,0.00053852,25:10.8
-0.0013417,0.00092453,-0.0014703,0.0010863,0.00052583,25:10.8
-0.0012283,0.00089838,-0.0014131,0.0010455,0.00047695,25:10.8
-0.0010418,0.00088923,-0.0013675,0.00097687,0.00040696,25:10.8
-0.00078362,0.00091186,-0.0013482,0.00087344,0.00032291,25:10.8
-0.00060757,0.00092095,-0.0012946,0.00079995,0.00025584,25:10.8
-0.0005902,0.00092308,-0.0012205,0.00078464,0.00022978,25:10.8
-0.00065143,0.00094755,-0.0011542,0.00079581,0.00025239,25:10.8
-0.00079414,0.00098034,-0.0010587,0.00083707,0.00031535,25:10.8
-0.0010394,0.0009817,-0.00094134,0.00091548,0.00036648,25:10.8
-0.0012106,0.00097013,-0.00082881,0.00097203,0.00038816,25:10.8
-0.0012106,0.00099051,-0.00073195,0.00096457,0.00038702,25:10.8
-0.0011464,0.0010115,-0.00064478,0.00091465,0.00034255,25:10.8
-0.00098477,0.0010228,-0.00055854,0.00083855,0.00026606,25:10.8
-0.00072999,0.0010485,-0.00049571,0.00074857,0.00018902,25:10.8
-0.0005675,0.0010594,-0.00042182,0.00068656,0.00013229,25:10.8
-0.00053811,0.0010541,-0.0003021,0.00067989,0.00011508,25:10.8
-0.00063495,0.0010608,-0.00017339,0.00071502,0.00014666,25:10.8
-0.00085247,0.0010703,-5.25E-05,0.00077777,0.00021248,25:10.8
-0.0010639,0.0010751,6.64E-05,0.00085076,0.00028434,25:10.8
-0.0012093,0.0010826,0.00017823,0.00090499,0.00033528,25:10.8
-0.001267,0.0010855,0.00027299,0.00091338,0.00032805,25:10.9
-0.0011799,0.0010714,0.00034492,0.00087474,0.00027332,25:10.9
-0.00099351,0.0010535,0.00039437,0.00081848,0.00022653,25:10.9
-0.00078501,0.0010518,0.00043499,0.00075058,0.00017232,25:10.9
-0.00061973,0.0010527,0.00048279,0.0006902,0.00010834,25:10.9
-0.00060144,0.0010367,0.00054977,0.00068364,0.00010391,25:10.9
-0.00072241,0.0010131,0.00064243,0.00072421,0.00015179,25:10.9
-0.00088491,0.00099557,0.00074743,0.00078462,0.00021558,25:10.9
-0.0010918,0.00097062,0.00084458,0.00085874,0.00029823,25:10.9
-0.0012707,0.00094581,0.00091583,0.00090878,0.00035274,25:10.9
-0.00127,0.00094078,0.00096166,0.00089826,0.0003436,25:10.9
-0.0011582,0.00092482,0.00098858,0.00085813,0.00030373,25:10.9
-0.00098681,0.00089689,0.001,0.00079813,0.00024661,25:10.9
-0.00073965,0.0008748,0.00099924,0.00071172,0.00016437,25:10.9
-0.00058403,0.00085611,0.0010032,0.00064452,9.71E-05,25:10.9
-0.00057455,0.00085082,0.0010416,0.00061853,9.31E-05,25:10.9
-0.00063493,0.00083465,0.0010895,0.00063983,0.00013986,25:10.9
-0.00078469,0.00081873,0.0011389,0.00069786,0.00020428,25:10.9
-0.00099683,0.000813,0.0011979,0.00074385,0.00026443,25:10.9
-0.0011342,0.00078514,0.0012217,0.00076473,0.00029806,25:10.9
-0.0011148,0.00076734,0.0012135,0.00075472,0.00028974,25:10.9
-0.0010089,0.00075437,0.0011865,0.00069586,0.00023503,25:10.9
-0.00082196,0.00073453,0.0011363,0.00060833,0.00015199,25:10.9
-0.00055317,0.0007346,0.0010878,0.00051528,6.91E-05,25:10.9
-0.00036363,0.00072787,0.0010531,0.00043867,1.31E-05,25:10.9
-0.0003171,0.000708,0.0010467,0.00041993,7.42E-06,25:10.9
-0.00039373,0.00068236,0.0010653,0.00045538,4.42E-05,25:10.9
-0.00057155,0.00066532,0.0010816,0.00050367,9.58E-05,25:10.9
-0.00075333,0.00065522,0.0010916,0.0005544,0.00015008,25:10.9
-0.00086811,0.00063782,0.0010928,0.00059233,0.00019587,25:10.9
-0.0008582,0.00064761,0.0010704,0.00056789,0.00019351,25:10.9
-0.00070559,0.00063596,0.0010273,0.00049602,0.00012785,25:10.9
-0.00048344,0.00058846,0.0009816,0.00043344,5.49E-05,25:10.9
-0.00024456,0.00056948,0.00093376,0.0003593,-5.40E-06,25:10.9
-5.63E-05,0.00053665,0.00089281,0.00029301,-6.92E-05,25:10.9
-1.81E-05,0.00050647,0.00087939,0.00028856,-8.04E-05,25:10.9
-0.00011247,0.00051992,0.00087497,0.00030835,-2.44E-05,25:10.9
-0.00025646,0.00051388,0.00086733,0.00034458,3.11E-05,25:10.9
-0.00043881,0.00048192,0.00087853,0.00040733,8.41E-05,25:10.9
-0.00058587,0.00044926,0.00088693,0.00044736,0.00012852,25:10.9
-0.00056597,0.00041666,0.00085241,0.00043809,0.00011367,25:10.9
-0.00042511,0.00039401,0.00079474,0.00038951,6.92E-05,25:10.9
-0.00022882,0.00037556,0.00073343,0.00031132,1.10E-05,25:10.9
2.94E-05,0.00036257,0.00067327,0.00022061,-7.30E-05,25:10.9
0.00020379,0.00036313,0.0006219,0.00015941,-0.00012784,25:10.9
0.0001961,0.00035697,0.00056689,0.00014722,-0.0001378,25:10.9
8.82E-05,0.00034415,0.00054167,0.00018067,-0.00010025,25:10.9
-8.70E-05,0.00034471,0.00055301,0.00024434,-1.90E-05,25:10.9
-0.00032513,0.00034662,0.00053553,0.00029635,4.01E-05,25:10.9
0.0028832,4.46E-06,-0.00068386,-0.00095626,-0.001056,25:10.9
0.0033297,4.00E-05,-0.0023145,-0.0011237,-0.0011679,25:10.9
0.0031638,-1.47E-05,-0.0011165,-0.0010501,-0.0011492,25:10.9
0.0035787,3.91E-06,-0.0019822,-0.0012272,-0.0013036,25:11.0
0.003773,-1.11E-05,-0.0017009,-0.0012693,-0.0013703,25:11.0
0.0039727,5.86E-06,-0.0017076,-0.0013226,-0.0014211,25:11.0
0.004071,1.05E-05,-0.0019095,-0.001363,-0.0014428,25:11.0
0.0039124,-1.81E-05,-0.0016489,-0.001313,-0.001397,25:11.0
0.0037757,-1.72E-05,-0.0018315,-0.0012778,-0.0013632,25:11.0
0.0035762,-2.50E-05,-0.0017102,-0.0012152,-0.0013004,25:11.0
0.0034693,-2.10E-05,-0.0016977,-0.0011712,-0.001256,25:11.0
0.0034811,-3.81E-06,-0.0017491,-0.0011734,-0.0012756,25:11.0
0.0036008,-1.24E-05,-0.0016867,-0.0012294,-0.0013384,25:11.0
0.0038358,-1.88E-05,-0.001754,-0.0012931,-0.0014225,25:11.0
0.0040293,-1.43E-05,-0.0017054,-0.0013513,-0.0015019,25:11.0
0.0041739,-2.28E-05,-0.0016866,-0.0014064,-0.0015508,25:11.0
0.0041814,-2.47E-05,-0.0016357,-0.0013865,-0.0015427,25:11.0
0.0040167,-1.86E-05,-0.0015356,-0.0013375,-0.0014976,25:11.0
0.0038317,-1.76E-05,-0.0014629,-0.0012755,-0.0014313,25:11.0
0.0036232,-1.62E-05,-0.0013448,-0.0011959,-0.0013545,25:11.0
0.003444,-2.41E-05,-0.0012813,-0.0011448,-0.0013127,25:11.0
0.0034441,-2.12E-05,-0.0012344,-0.0011423,-0.0013165,25:11.0
0.003549,-8.66E-06,-0.0011849,-0.0011814,-0.0013504,25:11.0
0.0037207,-7.82E-06,-0.001168,-0.0012218,-0.0014188,25:11.0
0.0039331,-6.91E-06,-0.0011523,-0.0013155,-0.0014893,25:11.0
0.0040357,-1.53E-05,-0.0011322,-0.0013909,-0.0015191,25:11.0
0.0040063,-3.17E-05,-0.00108,-0.0013244,-0.0015131,25:11.0
0.0038483,-2.74E-05,-0.0010277,-0.0012437,-0.001457,4/7/2021 16:25
0.003642,-5.33E-06,-0.00097733,-0.0011775,-0.0013615,25:11.0
0.0033905,5.08E-07,-0.00090805,-0.001093,-0.0012895,25:11.0
0.0031815,2.29E-07,-0.0008645,-0.0010451,-0.0012441,25:11.0
0.0032487,6.23E-06,-0.00084029,-0.001019,-0.0012252,25:11.0
0.0032167,-2.59E-06,-0.00084009,-0.0010445,-0.0012658,25:11.0
0.0031892,7.98E-06,-0.00086217,-0.0011175,-0.0013368,25:11.0
0.003583,3.34E-05,-0.00085835,-0.0011664,-0.0013831,25:11.0
0.0037725,3.70E-05,-0.00084633,-0.0011898,-0.0014,25:11.0
0.0036497,4.74E-05,-0.00082971,-0.00118,-0.0013872,25:11.0
0.0035293,5.54E-05,-0.0007741,-0.0011245,-0.0013232,25:11.0
0.0032651,5.20E-05,-0.00070401,-0.0010473,-0.0012338,25:11.0
0.0030353,6.64E-05,-0.00063912,-0.0009693,-0.0011546,25:11.0
0.0029065,8.00E-05,-0.000581,-0.00091639,-0.0010982,25:11.0
0.002836,7.55E-05,-0.00055355,-0.00091844,-0.0010977,25:11.0
0.0029375,6.26E-05,-0.00054958,-0.00096022,-0.001141,25:11.0
0.0031114,5.19E-05,-0.0005456,-0.001006,-0.0011963,25:11.0
0.0032755,5.99E-05,-0.00053938,-0.0010571,-0.0012589,25:11.0
0.0033886,7.13E-05,-0.00052291,-0.0010985,-0.0012892,25:11.0
0.0033444,7.14E-05,-0.00048608,-0.0010921,-0.0012615,25:11.0
0.003159,8.04E-05,-0.00043242,-0.0010446,-0.0011967,25:11.0
0.0029422,8.36E-05,-0.00036833,-0.00096618,-0.0011161,25:11.0
0.0027183,7.45E-05,-0.00029992,-0.00087434,-0.0010331,25:11.0
0.0025418,8.23E-05,-0.00024991,-0.00083081,-0.00098168,25:11.0
0.0025224,8.92E-05,-0.0002339,-0.00084018,-0.00098816,25:11.0
0.0026272,8.75E-05,-0.00022922,-0.00086521,-0.0010225,25:11.0
0.0027978,9.43E-05,-0.0002319,-0.00092015,-0.0010744,25:11.1
0.0029814,9.75E-05,-0.00024348,-0.0009865,-0.0011339,25:11.1
0.0030568,0.00010279,-0.00022987,-0.0010096,-0.0011527,25:11.1
0.0029874,0.00011438,-0.00019519,-0.00098871,-0.0011329,25:11.1
0.0028181,0.00011549,-0.00015166,-0.00092813,-0.0010788,25:11.1
0.0025656,0.00011831,-9.64E-05,-0.00083828,-0.00098794,25:11.1
0.0023088,0.00013023,-4.99E-05,-0.00076415,-0.0009071,25:11.1
0.0021644,0.00013439,-1.53E-05,-0.0007238,-0.00086498,25:11.1
0.0021331,0.00013387,-7.00E-06,-0.00071313,-0.00085718,25:11.1
0.0022229,0.0001291,-2.84E-05,-0.00074015,-0.00088508,25:11.1
0.0024225,0.00012146,-5.26E-05,-0.00080305,-0.00094037,25:11.1
0.0025852,0.0001322,-7.82E-05,-0.00085439,-0.00098251,25:11.1
0.0026398,0.00013256,-9.47E-05,-0.00086036,-0.00099813,25:11.1
0.0025923,0.00011628,-0.00010091,-0.00084289,-0.00098186,25:11.1
0.0024162,0.00013546,-9.04E-05,-0.00078518,-0.00091056,25:11.1
0.0021593,0.00015604,-6.16E-05,-0.00068906,-0.00083216,25:11.1
0.0019348,0.00015755,-6.02E-05,-0.00061783,-0.0007583,25:11.1
0.0017963,0.00017778,-7.23E-05,-0.00056796,-0.00068266,25:11.1
0.0017479,0.00018127,-9.21E-05,-0.00053945,-0.00067325,25:11.1
0.0018301,0.00016898,-0.00015033,-0.00056942,-0.00071035,25:11.1
0.0019983,0.00017578,-0.00021157,-0.00061936,-0.00076155,25:11.1
0.0021225,0.00017774,-0.00027,-0.00065349,-0.00082,25:11.1
